country;lat;lon;date;#affected+infected+value+num;#country+code;#region+main+code;#region+sub+code;#region+intermediate+code;
United Kingdom;193.133;-812.546;08/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;07/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;06/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;05/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;04/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;03/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;02/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;01/02/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;31/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;30/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;29/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;28/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;27/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;26/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;25/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;24/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;23/01/2020;0;CYM;19;419;29;
United Kingdom;193.133;-812.546;22/01/2020;0;CYM;19;419;29;
United Kingdom;493.723;-23.644;30/05/2020;525;;150;154;;
United Kingdom;493.723;-23.644;29/05/2020;512;;150;154;;
United Kingdom;493.723;-23.644;28/05/2020;512;;150;154;;
United Kingdom;493.723;-23.644;27/05/2020;512;;150;154;;
United Kingdom;493.723;-23.644;26/05/2020;512;;150;154;;
United Kingdom;493.723;-23.644;25/05/2020;517;;150;154;;
United Kingdom;493.723;-23.644;24/05/2020;517;;150;154;;
United Kingdom;493.723;-23.644;23/05/2020;515;;150;154;;
United Kingdom;493.723;-23.644;22/05/2020;508;;150;154;;
United Kingdom;493.723;-23.644;21/05/2020;508;;150;154;;
United Kingdom;493.723;-23.644;20/05/2020;492;;150;154;;
United Kingdom;493.723;-23.644;19/05/2020;479;;150;154;;
United Kingdom;493.723;-23.644;18/05/2020;475;;150;154;;
United Kingdom;493.723;-23.644;17/05/2020;458;;150;154;;
United Kingdom;493.723;-23.644;16/05/2020;458;;150;154;;
United Kingdom;493.723;-23.644;15/05/2020;457;;150;154;;
United Kingdom;493.723;-23.644;14/05/2020;456;;150;154;;
United Kingdom;493.723;-23.644;13/05/2020;456;;150;154;;
United Kingdom;493.723;-23.644;12/05/2020;455;;150;154;;
United Kingdom;493.723;-23.644;11/05/2020;452;;150;154;;
United Kingdom;493.723;-23.644;10/05/2020;447;;150;154;;
United Kingdom;493.723;-23.644;09/05/2020;447;;150;154;;
United Kingdom;493.723;-23.644;08/05/2020;447;;150;154;;
United Kingdom;493.723;-23.644;07/05/2020;430;;150;154;;
United Kingdom;493.723;-23.644;06/05/2020;406;;150;154;;
United Kingdom;493.723;-23.644;05/05/2020;406;;150;154;;
United Kingdom;493.723;-23.644;04/05/2020;406;;150;154;;
United Kingdom;493.723;-23.644;03/05/2020;406;;150;154;;
United Kingdom;493.723;-23.644;02/05/2020;406;;150;154;;
United Kingdom;493.723;-23.644;01/05/2020;406;;150;154;;
United Kingdom;493.723;-23.644;30/04/2020;386;;150;154;;
United Kingdom;493.723;-23.644;29/04/2020;386;;150;154;;
United Kingdom;493.723;-23.644;28/04/2020;352;;150;154;;
United Kingdom;493.723;-23.644;27/04/2020;352;;150;154;;
United Kingdom;493.723;-23.644;26/04/2020;332;;150;154;;
United Kingdom;493.723;-23.644;25/04/2020;332;;150;154;;
United Kingdom;493.723;-23.644;24/04/2020;295;;150;154;;
United Kingdom;493.723;-23.644;23/04/2020;295;;150;154;;
United Kingdom;493.723;-23.644;22/04/2020;285;;150;154;;
United Kingdom;493.723;-23.644;21/04/2020;256;;150;154;;
United Kingdom;493.723;-23.644;20/04/2020;73;;150;154;;
United Kingdom;493.723;-23.644;19/04/2020;73;;150;154;;
United Kingdom;493.723;-23.644;18/04/2020;73;;150;154;;
United Kingdom;493.723;-23.644;17/04/2020;73;;150;154;;
United Kingdom;493.723;-23.644;16/04/2020;73;;150;154;;
United Kingdom;493.723;-23.644;15/04/2020;69;;150;154;;
United Kingdom;493.723;-23.644;14/04/2020;48;;150;154;;
United Kingdom;493.723;-23.644;13/04/2020;48;;150;154;;
United Kingdom;493.723;-23.644;12/04/2020;48;;150;154;;
United Kingdom;493.723;-23.644;11/04/2020;48;;150;154;;
United Kingdom;493.723;-23.644;10/04/2020;40;;150;154;;
United Kingdom;493.723;-23.644;09/04/2020;40;;150;154;;
United Kingdom;493.723;-23.644;08/04/2020;38;;150;154;;
United Kingdom;493.723;-23.644;07/04/2020;34;;150;154;;
United Kingdom;493.723;-23.644;06/04/2020;27;;150;154;;
United Kingdom;493.723;-23.644;05/04/2020;27;;150;154;;
United Kingdom;493.723;-23.644;04/04/2020;13;;150;154;;
United Kingdom;493.723;-23.644;03/04/2020;13;;150;154;;
United Kingdom;493.723;-23.644;02/04/2020;0;;150;154;;
United Kingdom;493.723;-23.644;01/04/2020;0;;150;154;;
United Kingdom;493.723;-23.644;31/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;30/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;29/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;28/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;27/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;26/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;25/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;24/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;23/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;22/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;21/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;20/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;19/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;18/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;17/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;16/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;15/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;14/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;13/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;12/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;11/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;10/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;09/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;08/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;07/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;06/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;05/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;04/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;03/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;02/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;01/03/2020;0;;150;154;;
United Kingdom;493.723;-23.644;29/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;28/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;27/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;26/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;25/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;24/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;23/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;22/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;21/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;20/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;19/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;18/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;17/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;16/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;15/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;14/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;13/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;12/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;11/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;10/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;09/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;08/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;07/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;06/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;05/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;04/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;03/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;02/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;01/02/2020;0;;150;154;;
United Kingdom;493.723;-23.644;31/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;30/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;29/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;28/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;27/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;26/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;25/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;24/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;23/01/2020;0;;150;154;;
United Kingdom;493.723;-23.644;22/01/2020;0;;150;154;;
United Kingdom;-517.963;-595.236;30/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;29/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;28/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;27/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;26/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;25/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;24/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;23/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;22/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;21/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;20/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;19/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;18/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;17/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;16/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;15/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;14/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;13/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;12/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;11/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;10/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;09/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;08/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;07/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;06/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;05/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;04/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;03/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;02/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;01/05/2020;13;FLK;19;419;5;
United Kingdom;-517.963;-595.236;30/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;29/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;28/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;27/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;26/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;25/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;24/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;23/04/2020;11;FLK;19;419;5;
United Kingdom;-517.963;-595.236;22/04/2020;3;FLK;19;419;5;
United Kingdom;-517.963;-595.236;21/04/2020;3;FLK;19;419;5;
United Kingdom;-517.963;-595.236;20/04/2020;3;FLK;19;419;5;
United Kingdom;-517.963;-595.236;19/04/2020;3;FLK;19;419;5;
United Kingdom;-517.963;-595.236;18/04/2020;3;FLK;19;419;5;
United Kingdom;-517.963;-595.236;17/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;16/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;15/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;14/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;13/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;12/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;11/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;10/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;09/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;08/04/2020;1;FLK;19;419;5;
United Kingdom;-517.963;-595.236;07/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;06/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;05/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;04/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;03/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;02/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;01/04/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;31/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;30/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;29/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;28/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;27/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;26/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;25/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;24/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;23/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;22/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;21/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;20/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;19/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;18/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;17/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;16/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;15/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;14/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;13/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;12/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;11/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;10/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;09/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;08/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;07/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;06/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;05/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;04/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;03/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;02/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;01/03/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;29/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;28/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;27/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;26/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;25/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;24/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;23/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;22/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;21/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;20/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;19/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;18/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;17/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;16/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;15/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;14/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;13/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;12/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;11/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;10/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;09/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;08/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;07/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;06/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;05/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;04/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;03/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;02/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;01/02/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;31/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;30/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;29/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;28/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;27/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;26/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;25/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;24/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;23/01/2020;0;FLK;19;419;5;
United Kingdom;-517.963;-595.236;22/01/2020;0;FLK;19;419;5;
United Kingdom;361.408;-53.536;30/05/2020;149;GIB;150;39;;
United Kingdom;361.408;-53.536;29/05/2020;148;GIB;150;39;;
United Kingdom;361.408;-53.536;28/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;27/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;26/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;25/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;24/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;23/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;22/05/2020;147;GIB;150;39;;
United Kingdom;361.408;-53.536;21/05/2020;146;GIB;150;39;;
United Kingdom;361.408;-53.536;20/05/2020;145;GIB;150;39;;
United Kingdom;361.408;-53.536;19/05/2020;145;GIB;150;39;;
United Kingdom;361.408;-53.536;18/05/2020;145;GIB;150;39;;
United Kingdom;361.408;-53.536;17/05/2020;145;GIB;150;39;;
United Kingdom;361.408;-53.536;16/05/2020;145;GIB;150;39;;
United Kingdom;361.408;-53.536;15/05/2020;144;GIB;150;39;;
United Kingdom;361.408;-53.536;14/05/2020;144;GIB;150;39;;
United Kingdom;361.408;-53.536;13/05/2020;144;GIB;150;39;;
United Kingdom;361.408;-53.536;12/05/2020;144;GIB;150;39;;
United Kingdom;361.408;-53.536;11/05/2020;143;GIB;150;39;;
United Kingdom;361.408;-53.536;10/05/2020;143;GIB;150;39;;
United Kingdom;361.408;-53.536;09/05/2020;142;GIB;150;39;;
United Kingdom;361.408;-53.536;08/05/2020;142;GIB;150;39;;
United Kingdom;361.408;-53.536;07/05/2020;141;GIB;150;39;;
United Kingdom;361.408;-53.536;06/05/2020;136;GIB;150;39;;
United Kingdom;361.408;-53.536;05/05/2020;133;GIB;150;39;;
United Kingdom;361.408;-53.536;04/05/2020;133;GIB;150;39;;
United Kingdom;361.408;-53.536;03/05/2020;132;GIB;150;39;;
United Kingdom;361.408;-53.536;02/05/2020;132;GIB;150;39;;
United Kingdom;361.408;-53.536;01/05/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;30/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;29/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;28/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;27/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;26/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;25/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;24/04/2020;131;GIB;150;39;;
United Kingdom;361.408;-53.536;23/04/2020;129;GIB;150;39;;
United Kingdom;361.408;-53.536;22/04/2020;127;GIB;150;39;;
United Kingdom;361.408;-53.536;21/04/2020;120;GIB;150;39;;
United Kingdom;361.408;-53.536;20/04/2020;120;GIB;150;39;;
United Kingdom;361.408;-53.536;19/04/2020;120;GIB;150;39;;
United Kingdom;361.408;-53.536;18/04/2020;111;GIB;150;39;;
United Kingdom;361.408;-53.536;17/04/2020;105;GIB;150;39;;
United Kingdom;361.408;-53.536;16/04/2020;104;GIB;150;39;;
United Kingdom;361.408;-53.536;15/04/2020;104;GIB;150;39;;
United Kingdom;361.408;-53.536;14/04/2020;93;GIB;150;39;;
United Kingdom;361.408;-53.536;13/04/2020;84;GIB;150;39;;
United Kingdom;361.408;-53.536;12/04/2020;84;GIB;150;39;;
United Kingdom;361.408;-53.536;11/04/2020;84;GIB;150;39;;
United Kingdom;361.408;-53.536;10/04/2020;69;GIB;150;39;;
United Kingdom;361.408;-53.536;09/04/2020;60;GIB;150;39;;
United Kingdom;361.408;-53.536;08/04/2020;60;GIB;150;39;;
United Kingdom;361.408;-53.536;07/04/2020;60;GIB;150;39;;
United Kingdom;361.408;-53.536;06/04/2020;52;GIB;150;39;;
United Kingdom;361.408;-53.536;05/04/2020;52;GIB;150;39;;
United Kingdom;361.408;-53.536;04/04/2020;52;GIB;150;39;;
United Kingdom;361.408;-53.536;03/04/2020;46;GIB;150;39;;
United Kingdom;361.408;-53.536;02/04/2020;46;GIB;150;39;;
United Kingdom;361.408;-53.536;01/04/2020;34;GIB;150;39;;
United Kingdom;361.408;-53.536;31/03/2020;34;GIB;150;39;;
United Kingdom;361.408;-53.536;30/03/2020;34;GIB;150;39;;
United Kingdom;361.408;-53.536;29/03/2020;14;GIB;150;39;;
United Kingdom;361.408;-53.536;28/03/2020;14;GIB;150;39;;
United Kingdom;361.408;-53.536;27/03/2020;14;GIB;150;39;;
United Kingdom;361.408;-53.536;26/03/2020;13;GIB;150;39;;
United Kingdom;361.408;-53.536;25/03/2020;5;GIB;150;39;;
United Kingdom;361.408;-53.536;24/03/2020;5;GIB;150;39;;
United Kingdom;361.408;-53.536;23/03/2020;2;GIB;150;39;;
United Kingdom;361.408;-53.536;22/03/2020;2;GIB;150;39;;
United Kingdom;361.408;-53.536;21/03/2020;2;GIB;150;39;;
United Kingdom;361.408;-53.536;20/03/2020;2;GIB;150;39;;
United Kingdom;361.408;-53.536;19/03/2020;2;GIB;150;39;;
United Kingdom;361.408;-53.536;18/03/2020;2;GIB;150;39;;
United Kingdom;361.408;-53.536;17/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;16/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;15/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;14/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;13/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;12/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;11/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;10/03/2020;1;GIB;150;39;;
United Kingdom;361.408;-53.536;09/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;08/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;07/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;06/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;05/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;04/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;03/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;02/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;01/03/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;29/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;28/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;27/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;26/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;25/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;24/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;23/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;22/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;21/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;20/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;19/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;18/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;17/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;16/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;15/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;14/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;13/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;12/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;11/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;10/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;09/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;08/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;07/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;06/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;05/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;04/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;03/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;02/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;01/02/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;31/01/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;30/01/2020;0;GIB;150;39;;
United Kingdom;361.408;-53.536;29/01/2020;0;GIB;150;39;;
